risk_score,address,borough,bldgclass,garage_type,yearbuilt,numfloors,has_chargers,total_ev_ports,sprinkler_permits_count,sprinkler_last_date,fire_violations_count,bldgarea_sqft,garagearea_sqft,small_garage,lat,lon,reasons
43,63-30 KISSENA BOULEVARD,QN,W5,other,1907,3.0,False,0,22,2022-09-19,5,2096206.0,17600.0,False,40.7363135,-73.8177351,"built 1907, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); 5 DOB minor violation(s) (+3)"
43,288 CLOVE ROAD,SI,Y9,other,1931,2.0,False,0,3,2024-08-12,1,12000.0,4000.0,False,40.6329104,-74.1263259,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); 2 floors (+5); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8)"
42,180 WEST 20 STREET,MN,D6,under_residential,2000,15.0,False,0,8,2020-02-12,0,274659.0,10778.0,False,40.741766,-73.996846,"built 2000, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 15 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,90 PARK AVENUE,MN,O4,under_commercial,1963,41.0,False,0,218,2025-09-17,2,927829.0,27315.0,False,40.750745,-73.979359,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 41 floors, multi-story (+10); 2 DOB minor violation(s) (+2)"
42,549 WEST 52 STREET,MN,J5,other,1930,10.0,False,0,1,2017-03-31,0,52600.0,3750.0,False,40.767001,-73.9928304,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 10 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,517 WEST 59 STREET,MN,D6,under_residential,1973,33.0,False,0,2,2024-12-06,0,402707.0,72605.0,False,40.7710986,-73.9882737,"built 1973, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 33 floors, multi-story (+10); FDNY: 3 open inspection/testing violation(s) (+17)"
42,2 AMSTERDAM AVENUE,MN,RM,under_residential,1991,35.0,False,0,1,2020-08-13,0,385502.0,51858.0,False,40.7708981,-73.9877972,"built 1991, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 35 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance violation(s) (+17)"
42,2039 BROADWAY,MN,D4,under_residential,1971,41.0,False,0,5,2016-02-09,0,421205.0,59000.0,False,40.7777978,-73.982788,"built 1971, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 41 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,110 EAST 57 STREET,MN,D4,under_residential,1957,21.0,False,0,4,2018-06-01,0,155000.0,11000.0,False,40.761077,-73.9702267,"built 1957, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,211 EAST 53 STREET,MN,RM,under_residential,1957,0.0,False,0,0,none,0,146549.0,18170.0,False,40.7575825,-73.9685354,"built 1957, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open inspection/testing violation(s) (+7)"
42,307 EAST 54 STREET,MN,C7,under_residential,2003,5.0,False,0,1,2004-08-20,0,13560.0,4650.0,False,40.7573403,-73.9661857,"built 2003, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,1050 5 AVENUE,MN,D4,under_residential,1958,20.0,False,0,1,1993-09-09,0,190640.0,13144.0,False,40.7816292,-73.959894,"built 1958, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,420 EAST 80 STREET,MN,D6,under_residential,1961,13.0,False,0,2,2021-06-01,0,137238.0,7000.0,False,40.77228,-73.9510326,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,750 COLUMBUS AVENUE,MN,RM,under_residential,1988,12.0,False,0,7,2025-09-16,0,314997.0,18829.0,False,40.7934121,-73.9677384,"built 1988, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance violation(s) (+17)"
42,WEST 133 STREET,MN,RM,under_residential,2010,12.0,False,0,0,none,0,98860.0,9035.0,False,40.8084614,-73.9520247,"built 2010, modern code (+5); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 12 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 3 open inspection/testing violation(s) (+22)"
42,3280 BROADWAY,MN,O6,under_commercial,1927,8.0,False,0,18,2024-08-29,2,256150.0,24890.0,False,40.8182726,-73.9557822,"built 1927, pre-1968 code (+30); DOB sprinkler permit on record (+0); 8 floors, multi-story (+10); 2 DOB minor violation(s) (+2)"
42,635 WEST 131 STREET,MN,G1,standalone,1940,2.0,False,0,1,2002-08-01,0,16000.0,16000.0,False,40.81843,-73.9584123,"built 1940, pre-1968 code (+30); DOB sprinkler permit on record (+0); 2 floors (+5); FDNY: 1 open inspection/testing violation(s) (+7)"
42,36 BRUCKNER BOULEVARD,BX,E9,other,1931,2.0,False,0,0,none,0,25000.0,3000.0,False,40.80675,-73.9280226,"built 1931, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 2 floors (+5); FDNY: 1 open inspection/testing violation(s) (+2)"
42,125 EAST 149 STREET,BX,G1,standalone,1931,1.0,False,0,4,2017-10-06,0,28400.0,28400.0,False,40.8194859,-73.9287603,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); FDNY: 1 open sprinkler maintenance, 3 open inspection/testing violation(s) (+12)"
42,675 MORRIS AVENUE,BX,D7,under_residential,2006,8.0,False,0,0,none,1,181170.0,10030.0,False,40.8208207,-73.9215437,"built 2006, modern code (+5); Post-2004 residential ≥4 floors — sprinklers required at construction by Local Law 26 but install may have been bundled in NB permit (+10); 8 floors, multi-story (+10); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); FDNY: 1 open inspection/testing, 2 other open fire protection violation(s) (+9)"
42,3355 SEDGWICK AVENUE,BX,D4,under_residential,1963,7.0,False,0,1,1991-01-25,0,124045.0,7000.0,False,40.8799883,-73.8971114,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,3815 PUTNAM AVENUE WEST,BX,D7,under_residential,2000,8.0,False,0,1,2001-10-18,0,111620.0,12960.0,False,40.8850181,-73.8988685,"built 2000, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 8 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,3333 HENRY HUDSON PKWY W,BX,D4,under_residential,1970,22.0,False,0,2,2021-09-08,0,718399.0,192734.0,False,40.8854672,-73.9145382,"built 1970, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 22 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,700 PACIFIC STREET,BK,RM,under_residential,2002,9.0,False,0,19,2023-05-17,0,268975.0,31220.0,False,40.6815399,-73.9721803,"built 2002, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 9 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+17)"
42,1262 BROADWAY,BK,D6,under_residential,1931,6.0,False,0,2,2019-07-30,0,28974.0,1020.0,True,40.6909198,-73.9252953,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,726 65 STREET,BK,G1,standalone,1931,1.0,False,0,0,none,0,5000.0,5000.0,False,40.6332946,-74.0142132,"built 1931, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open inspection/testing violation(s) (+7)"
42,10-20 46 AVENUE,QN,E9,other,1931,2.0,False,0,2,2020-07-08,0,16300.0,5000.0,False,40.7464112,-73.9520874,"built 1931, pre-1968 code (+30); DOB sprinkler permit on record (+0); 2 floors (+5); FDNY: 1 open inspection/testing violation(s) (+7)"
42,23-74 48 STREET,QN,E1,other,1956,1.0,False,0,0,none,0,15150.0,4000.0,False,40.7658477,-73.9049266,"built 1956, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+7)"
42,85-01 24 AVENUE,QN,G1,standalone,1954,1.0,False,0,0,none,0,118430.0,111630.0,False,40.7661848,-73.8835005,"built 1954, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+7)"
42,84-09 35 AVENUE,QN,D1,under_residential,1948,6.0,False,0,5,2022-05-16,0,80754.0,7000.0,False,40.7522733,-73.8824059,"built 1948, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,68-38 YELLOWSTONE BLVD,QN,D7,under_residential,1941,6.0,False,0,1,2019-09-13,0,139960.0,7000.0,False,40.7252799,-73.8482514,"built 1941, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,68-37 YELLOWSTONE BLVD,QN,D1,under_residential,1940,6.0,False,0,1,2021-02-04,0,141852.0,9800.0,False,40.7255833,-73.8473199,"built 1940, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,57-65 48 STREET,QN,E1,other,1963,1.0,False,0,0,none,0,83550.0,4300.0,False,40.722468,-73.9209416,"built 1963, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+7)"
42,15-32 127 STREET,QN,O2,under_commercial,1925,3.0,False,0,1,2024-11-01,0,18000.0,4200.0,False,40.7841267,-73.84165,"built 1925, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 1 open inspection/testing violation(s) (+2)"
42,136-20 ROOSEVELT AVENUE,QN,K6,under_commercial,1967,3.0,False,0,23,2025-05-29,0,205100.0,68600.0,False,40.7593348,-73.8291581,"built 1967, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10); FDNY: 1 other open fire protection violation(s) (+2)"
41,55 CHURCH STREET,MN,H1,institutional,1961,58.0,False,0,9,2025-06-26,1,383166.0,6700.0,False,40.7111396,-74.010244,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 58 floors, multi-story (+10); 1 DOB minor violation(s) (+1)"
41,154 CHRISTOPHER STREET,MN,D6,under_residential,1899,11.0,False,0,19,2022-12-01,0,553000.0,12000.0,False,40.7322579,-74.0081834,"built 1899, pre-1968 code (+30); DOB sprinkler permit on record (+0); 11 floors, multi-story (+10); FDNY: 1 other open fire protection violation(s) (+1)"
41,1652 BROADWAY,MN,H3,institutional,1963,22.0,False,0,14,2024-12-10,1,461591.0,94000.0,False,40.7622077,-73.9830086,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 22 floors, multi-story (+10); 1 DOB minor violation(s) (+1)"
41,200 CENTRAL PARK SOUTH,MN,D4,under_residential,1963,35.0,False,0,1,2019-03-14,0,564196.0,49500.0,False,40.7666756,-73.9797403,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 35 floors, multi-story (+10); FDNY: 1 other open fire protection violation(s) (+1)"
41,2121 GLEBE AVENUE,BX,D7,under_residential,2024,13.0,False,0,7,2023-12-12,2,138713.0,15400.0,False,40.8348201,-73.8506468,"built 2024, modern code (+5); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16); FDNY: 2 open sprinkler maintenance, 2 open inspection/testing violation(s) (+10)"
41,146 CONCORD STREET,BK,O6,under_commercial,1915,12.0,False,0,14,2021-08-17,1,309952.0,15000.0,False,40.6974428,-73.9860796,"built 1915, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10); 1 DOB minor violation(s) (+1)"
41,1600 FULTON STREET,BK,D7,under_residential,2009,10.0,False,0,1,2010-02-23,2,76980.0,5398.0,False,40.6794564,-73.9368921,"built 2009, modern code (+5); DOB sprinkler permit on record (+0); 10 floors, multi-story (+10); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+10)"
41,783 BEDFORD AVENUE,BK,R4,under_residential,2008,6.0,False,0,0,none,0,20563.0,2385.0,True,40.6971582,-73.9563313,"built 2008, modern code (+5); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 6 floors, multi-story (+10); FDNY: 3 open inspection/testing violation(s) (+21)"
41,1010 BUSHWICK AVENUE,BK,D7,under_residential,2018,7.0,False,0,0,none,2,20191.0,1400.0,True,40.6913267,-73.9221504,"built 2018, modern code (+5); Post-2004 residential ≥4 floors — sprinklers required at construction by Local Law 26 but install may have been bundled in NB permit (+10); 7 floors, multi-story (+10); 2 DOB critical violation(s) (emergency/unsafe/structural) (+16)"
41,47-07 30 PLACE,QN,O6,under_commercial,1920,10.0,False,0,110,2025-10-27,1,1182826.0,63000.0,False,40.7422151,-73.9364429,"built 1920, pre-1968 code (+30); DOB sprinkler permit on record (+0); 10 floors, multi-story (+10); 1 DOB minor violation(s) (+1)"
41,38-17 23 STREET,QN,E9,other,1960,1.0,False,0,1,2023-11-08,1,14955.0,2400.0,True,40.7558023,-73.937733,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 1 DOB critical violation(s) (emergency/unsafe/structural) (+8); FDNY: 1 open inspection/testing violation(s) (+3)"
41,37-30 57 STREET,QN,G1,standalone,1931,1.0,False,0,0,none,0,46906.0,43346.0,False,40.7494927,-73.9061012,"built 1931, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open inspection/testing, 1 other open fire protection violation(s) (+6)"
41,97-45 QUEENS BOULEVARD,QN,D6,under_residential,1961,13.0,False,0,5,2018-11-13,1,151960.0,23000.0,False,40.7296171,-73.8594482,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10); 1 DOB minor violation(s) (+1)"
41,64-34 GRAND CENTRAL PKWY,QN,R3,under_residential,2009,3.0,False,0,0,none,0,35040.0,4590.0,False,40.7331994,-73.8448236,"built 2009, modern code (+5); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 3 floors, multi-story (+10); FDNY: 1 open sprinkler maintenance, 4 open inspection/testing violation(s) (+21)"
41,245-10 GRND CNTRL PKWY SR S,QN,D3,under_residential,1966,6.0,False,0,2,1992-06-02,0,263883.0,20000.0,False,40.7504217,-73.7263189,"built 1966, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10); FDNY: 1 other open fire protection violation(s) (+1)"
41,166-26 JAMAICA AVENUE,QN,K1,under_commercial,1930,1.0,False,0,0,none,0,8870.0,3370.0,False,40.705791,-73.7929679,"built 1930, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); FDNY: 1 open sprinkler maintenance, 1 open inspection/testing violation(s) (+6)"
41,147-35 FARMERS BOULEVARD,QN,E1,other,1971,2.0,False,0,1,1991-06-28,0,40105.0,10000.0,False,40.6602963,-73.7712489,"built 1971, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 2 floors (+5); FDNY: 3 open sprinkler maintenance violation(s) (+21)"
40,77 FRONT STREET,MN,O4,under_commercial,1987,36.0,False,0,170,2025-07-15,1,973587.0,29785.0,False,40.7038085,-74.007693,"built 1987, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 36 floors, multi-story (+10); 1 DOB sprinkler violation(s) (+5); FDNY: 1 open sprinkler maintenance violation(s) (+10)"
40,80 JOHN STREET,MN,RM,under_residential,1927,26.0,False,0,1,2023-06-01,0,149564.0,6033.0,False,40.7081426,-74.0068567,"built 1927, pre-1968 code (+30); DOB sprinkler permit on record (+0); 26 floors, multi-story (+10)"
40,85 JOHN STREET,MN,D7,under_residential,1926,14.0,False,0,5,2020-09-18,0,160000.0,12000.0,False,40.7085296,-74.0064275,"built 1926, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10)"
40,21 BARCLAY STREET,MN,O2,under_commercial,1951,3.0,False,0,2,2004-03-23,0,7460.0,3700.0,False,40.7125176,-74.0087473,"built 1951, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,50 LAFAYETTE STREET,MN,RM,under_residential,1900,16.0,False,0,6,2024-06-06,0,309428.0,10316.0,False,40.7163688,-74.0033873,"built 1900, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10)"
40,66 LEONARD STREET,MN,RM,under_residential,1901,14.0,False,0,6,2022-05-20,0,136112.0,16661.0,False,40.7173486,-74.0056492,"built 1901, pre-1968 code (+30); DOB sprinkler permit on record (+0); 14 floors, multi-story (+10)"
40,415 GREENWICH STREET,MN,RM,under_residential,1913,10.0,False,0,19,2025-01-29,0,176493.0,15774.0,False,40.7217674,-74.0094953,"built 1913, pre-1968 code (+30); DOB sprinkler permit on record (+0); 10 floors, multi-story (+10)"
40,92 LAIGHT STREET,MN,RM,under_residential,1882,13.0,False,0,23,2024-03-26,0,172207.0,15055.0,False,40.7225824,-74.010989,"built 1882, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10)"
40,275 DELANCEY STREET,MN,G1,standalone,1952,3.0,False,0,4,2019-05-10,0,98862.0,95000.0,False,40.7154779,-73.9805206,"built 1952, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,164 ATTORNEY STREET,MN,D1,under_residential,1961,7.0,False,0,3,2016-05-10,0,23357.0,1291.0,True,40.7206028,-73.9830336,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,720 EAST 9 STREET,MN,C1,under_residential,1994,4.0,False,0,0,none,0,64907.0,4695.0,False,40.7244361,-73.9768489,"built 1994, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 4 floors, multi-story (+10)"
40,424 EAST 10 STREET,MN,D6,under_residential,1950,7.0,False,0,1,2009-06-16,0,16215.0,1000.0,True,40.7251716,-73.9764554,"built 1950, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,112 LUDLOW STREET,MN,Z2,other,1971,5.0,False,0,0,none,0,132750.0,132750.0,False,40.7193545,-73.9882864,"built 1971, pre-IBC 2003 (+15); No DOB sprinkler permit on record and no FDNY violation confirming a system; sprinkler status unknown (+15); 5 floors, multi-story (+10)"
40,220 EAST 9 STREET,MN,G1,standalone,1926,4.0,False,0,2,2024-08-23,0,22460.0,22460.0,False,40.729469,-73.9883857,"built 1926, pre-1968 code (+30); DOB sprinkler permit on record (+0); 4 floors, multi-story (+10)"
40,75 KENMARE STREET,MN,RM,under_residential,1922,7.0,False,0,5,2023-11-15,0,69081.0,16190.0,False,40.7213478,-73.9962409,"built 1922, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,556 BROOME STREET,MN,O5,under_commercial,1900,5.0,False,0,1,1997-10-06,0,10350.0,2025.0,True,40.7245536,-74.0055163,"built 1900, pre-1968 code (+30); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10)"
40,50 KING STREET,MN,D4,under_residential,1955,10.0,False,0,1,1990-10-17,0,43346.0,3000.0,False,40.7275783,-74.0046542,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 10 floors, multi-story (+10)"
40,29 DOWNING STREET,MN,S1,under_commercial,1829,3.0,False,0,2,2022-02-17,0,3579.0,1650.0,True,40.7295656,-74.0034673,"built 1829, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,85 4 AVENUE,MN,D8,under_residential,1959,7.0,False,0,1,1991-08-08,0,163665.0,7200.0,False,40.731503,-73.9899116,"built 1959, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,120 EAST 13 STREET,MN,O8,under_commercial,1920,3.0,False,0,1,2006-09-14,0,7584.0,2528.0,False,40.7328972,-73.9889696,"built 1920, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,278 SPRING STREET,MN,Y1,other,1912,3.0,False,0,2,2018-08-21,0,14901.0,14901.0,False,40.7255718,-74.0069379,"built 1912, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,584 WASHINGTON STREET,MN,G1,standalone,1966,3.0,False,0,5,2014-10-15,0,59311.0,52611.0,False,40.7300401,-74.0095109,"built 1966, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,101 WEST 12 STREET,MN,D4,under_residential,1961,21.0,False,0,1,1996-10-16,0,364679.0,20055.0,False,40.7364769,-73.9979757,"built 1961, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,350 BLEECKER STREET,MN,D4,under_residential,1963,7.0,False,0,2,2012-07-31,0,92998.0,8820.0,False,40.734292,-74.0049253,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,97 CHARLES STREET,MN,G1,standalone,1895,3.0,False,0,2,2014-06-17,0,25410.0,25410.0,False,40.7348903,-74.0053981,"built 1895, pre-1968 code (+30); DOB sprinkler permit on record (+0); 3 floors, multi-story (+10)"
40,820 GREENWICH STREET,MN,O5,under_commercial,1909,6.0,False,0,8,2011-08-31,0,22898.0,1976.0,True,40.7382938,-74.0067299,"built 1909, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,520 WEST 27 STREET,MN,RC,under_residential,2006,11.0,False,0,3,2022-10-19,0,44792.0,2496.0,True,40.750519,-74.0036489,"built 2006, modern code (+5); DOB sprinkler permit on record (+0); 11 floors, multi-story (+10); FDNY: 3 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
40,515 WEST 36 STREET,MN,D6,under_residential,2016,39.0,False,0,7,2023-12-11,0,321693.0,13856.0,False,40.7565026,-73.9989966,"built 2016, modern code (+5); DOB sprinkler permit on record (+0); 39 floors, multi-story (+10); FDNY: 2 open sprinkler maintenance, 3 open inspection/testing violation(s) (+25)"
40,444 WEST 19 STREET,MN,R4,under_residential,1900,12.0,False,0,2,2005-03-30,0,50357.0,2601.0,False,40.7446205,-74.0050632,"built 1900, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,345 8TH AVENUE,MN,D4,under_residential,1960,22.0,False,0,4,2024-10-01,0,1448543.0,179412.0,False,40.7485511,-73.9980294,"built 1960, pre-1968 code (+30); DOB sprinkler permit on record (+0); 22 floors, multi-story (+10)"
40,241 WEST 26 STREET,MN,G1,standalone,1930,6.0,False,0,4,2024-03-04,0,34213.0,33133.0,False,40.7470085,-73.9960806,"built 1930, pre-1968 code (+30); DOB sprinkler permit on record (+0); 6 floors, multi-story (+10)"
40,138 WEST 18 STREET,MN,RM,under_residential,1920,2.0,False,0,0,none,0,3796.0,1871.0,True,40.7403387,-73.9967198,"built 1920, pre-1968 code (+30); FDNY violation confirms sprinkler system (no modern DOB record) (+5); 2 floors (+5)"
40,142 WEST 21 STREET,MN,D6,under_residential,1925,13.0,False,0,4,2023-06-28,0,79336.0,7874.0,False,40.7422298,-73.9957561,"built 1925, pre-1968 code (+30); DOB sprinkler permit on record (+0); 13 floors, multi-story (+10)"
40,568 AVENUE OF THE AMER,MN,D4,under_residential,1955,15.0,False,0,1,2013-06-13,0,129970.0,4625.0,False,40.7383186,-73.9955326,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 15 floors, multi-story (+10)"
40,34 EAST 22 STREET,MN,C5,under_residential,1920,5.0,False,0,3,2010-12-28,0,9468.0,2242.0,True,40.7397261,-73.9879148,"built 1920, pre-1968 code (+30); DOB sprinkler permit on record (+0); 5 floors, multi-story (+10)"
40,66 EAST 34 STREET,MN,D6,under_residential,1913,21.0,False,0,7,2025-12-16,0,341952.0,13734.0,False,40.7468699,-73.9819478,"built 1913, pre-1968 code (+30); DOB sprinkler permit on record (+0); 21 floors, multi-story (+10)"
40,80 PARK AVENUE,MN,RM,under_residential,1956,20.0,False,0,4,2015-01-26,0,185140.0,15260.0,False,40.7502071,-73.9796551,"built 1956, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,205 3 AVENUE,MN,D4,under_residential,1964,20.0,False,0,2,none,0,358898.0,18307.0,False,40.7359187,-73.9847762,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,222 EAST 19 STREET,MN,D6,under_residential,1963,12.0,False,0,1,1991-09-27,0,87960.0,3750.0,False,40.735699,-73.9838886,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,233 3 AVENUE,MN,D6,under_residential,1959,16.0,False,0,2,2008-04-14,0,157964.0,2700.0,False,40.7364182,-73.9844333,"built 1959, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10)"
40,329 2 AVENUE,MN,D6,under_residential,1963,20.0,False,0,3,2019-09-13,0,303394.0,11500.0,False,40.7358883,-73.9828349,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,220 EAST 26 STREET,MN,D1,under_residential,1963,7.0,False,0,1,2005-02-08,0,48300.0,6000.0,False,40.7400847,-73.9808021,"built 1963, pre-1968 code (+30); DOB sprinkler permit on record (+0); 7 floors, multi-story (+10)"
40,240 EAST 35 STREET,MN,D4,under_residential,1955,12.0,False,0,1,1990-09-06,0,91745.0,9500.0,False,40.7455431,-73.9762064,"built 1955, pre-1968 code (+30); DOB sprinkler permit on record (+0); 12 floors, multi-story (+10)"
40,333 EAST 14 STREET,MN,D4,under_residential,1965,17.0,False,0,1,2016-09-26,0,197904.0,11481.0,False,40.7319194,-73.9831859,"built 1965, pre-1968 code (+30); DOB sprinkler permit on record (+0); 17 floors, multi-story (+10)"
40,422 2 AVENUE,MN,D4,under_residential,1964,20.0,False,0,1,1993-03-30,0,392100.0,21900.0,False,40.7386764,-73.9797777,"built 1964, pre-1968 code (+30); DOB sprinkler permit on record (+0); 20 floors, multi-story (+10)"
40,340 EAST 34 STREET,MN,D7,under_residential,1962,16.0,False,0,1,2021-03-11,0,142260.0,10000.0,False,40.743841,-73.9743809,"built 1962, pre-1968 code (+30); DOB sprinkler permit on record (+0); 16 floors, multi-story (+10)"
40,430 EAST 29 STREET,MN,RB,under_residential,2008,17.0,False,0,98,2026-01-02,0,800802.0,112548.0,False,40.7399215,-73.9743283,"built 2008, modern code (+5); DOB sprinkler permit on record (+0); 17 floors, multi-story (+10); FDNY: 4 open sprinkler maintenance, 5 open inspection/testing violation(s) (+25)"
40,1133 AVENUE OF THE AMER,MN,O4,under_commercial,1968,44.0,True,3,208,2026-03-04,2,1039529.0,44888.0,False,40.7560568,-73.9838656,"built 1968, pre-IBC 2003 (+15); DOB sprinkler permit on record (+0); 44 floors, multi-story (+10); 2 DOB sprinkler violation(s) (+10); EV chargers: 3 L2 + 0 DC fast (+5)"
